geometry,node.id,deg_unweighted,betweenes_unweighted,closeness_unweighted,eigcentrality_unweighted,eccentricity_unweighted,harmonic_unweighted,deg_weighted,betweenes,closeness,eigcentrality,eccentricity,harmonic
"c(299062.152667144, 5042943.25715969)",3425,4,830095.3427590554,4.195634023235421e-7,1.5877803990795135e-7,177,561.6687581516358,510.4890609661372,3382898,2.4142957151979723e-9,0,36710.32860554751,4.211110694958568
"c(299129.440478805, 5042149.98654633)",3430,4,257076.6204910174,4.1377438372443287e-7,2.189259729394171e-8,181,560.3938308202378,366.5135048972919,973967,2.4152476825170874e-9,0,36522.59065045219,4.269795986469786
"c(299601.849030149, 5042114.39341172)",3436,4,1608689.1113128497,4.2049810523553783e-7,6.245318829643702e-9,183,584.0684849331899,592.3446098271927,36227501,2.38746834563958e-9,0,37149.690971267955,4.298650937273495
"c(299305.297079264, 5042035.33443551)",3447,3,209296.38301023774,4.161433663834395e-7,1.40377952631471e-8,182,565.6850702930196,276.7202774160701,7604205,2.408723870812537e-9,0,36732.46863055627,4.357257491708752
"c(298011.672339386, 5043060.32429938)",3458,4,334972.37724503624,4.325886320033396e-7,1.659473731779153e-6,171,573.1420035249453,195.91103363384454,1242338,2.4951928645299176e-9,0,35512.17324061959,4.553283436979274
"c(298182.782399611, 5042764.2024205)",3466,3,49853.33019630463,4.162670502983802e-7,9.056920047562182e-8,177,551.2143997583812,322.4385608538616,992142,2.480345827652136e-9,0,35570.06260792532,4.33562240258866
"c(298707.336253194, 5044110.87809219)",3472,4,338929.25823245186,4.4299045134082135e-7,1.5489901565499218e-5,168,587.1644673632875,252.0101823515186,1556496,2.4185498147018156e-9,0,36772.205974605786,4.295861210578195
"c(298628.979268612, 5044162.9530857)",3473,4,316435.1241566051,4.4511013137425525e-7,1.950503630930002e-5,167,586.2720246863863,551.857569085598,72187,2.4196046863958597e-9,0,36758.20760333089,4.177707966704233
"c(297633.149407498, 5043121.78030129)",3475,4,949793.4539778965,4.3017931594605894e-7,1.3128910097389037e-6,171,570.5968968574817,509.30150089552114,1142044,2.520308869667986e-9,0,35078.368430887545,4.336317796296776
"c(297762.996342123, 5043339.41303385)",3478,4,1250645.1070904345,4.426743373275839e-7,1.6058167832979286e-5,167,581.9297697832191,463.9688321954928,1646722,2.506642095351201e-9,0,35321.12832448666,4.328589422787334
"c(298706.499365003, 5043265.29209023)",3484,4,160421.9714522398,4.224164586969635e-7,9.539272950992273e-7,174,563.036921953786,395.6823589333645,4452550,2.4314513648252268e-9,0,36353.05650167092,4.221241107580359
"c(298316.558106607, 5043520.84300856)",3487,3,806737.7393106318,4.377258391751494e-7,1.3185814605216847e-6,168,572.9790744277676,311.6135669932712,894429,2.4592546982130947e-9,0,36064.492319272664,4.251949201742491
"c(298180.87332836, 5043612.73519702)",3488,4,1466625.5746261617,4.401086892418952e-7,1.7411865840264427e-6,167,572.9376446180423,681.886967006719,735422,2.465822021349651e-9,0,35984.33122965131,4.189898459962099
"c(298613.718236431, 5043123.19726821)",3500,4,188366.34009774216,4.247278237923183e-7,5.736848775659022e-7,173,563.3228400319647,397.07229840775585,4431682,2.4420919967401077e-9,0,36183.323343523145,4.256763998806704
"c(298220.78366347, 5043376.08021211)",3503,4,222179.44240050198,4.34366749746547e-7,1.8514969103080167e-6,169,569.1167780892996,358.0139417074982,913215,2.4701713436265332e-9,0,35890.914013006994,4.368930776173391
"c(297751.395404084, 5043636.33020727)",3504,3,5718489.251194365,4.541022919904984e-7,5.791717578883785e-5,163,590.014643880342,227.76890130670762,1633737,2.502496550439724e-9,0,35394.98539227549,4.243014471066735
"c(298481.932701121, 5043770.68375928)",3511,4,278448.57106079813,4.277869894576174e-7,4.541195132998883e-6,171,562.8602609229359,351.7638372614464,1043606,2.440194021277996e-9,0,36364.111792549265,4.294623091289061
"c(298433.438457139, 5043697.79412367)",3516,4,242896.8588251287,4.289787132182927e-7,3.3562818765304987e-6,170,562.353259799941,342.2658179284659,1053400,2.4456983171413563e-9,0,36276.562315882584,4.297489318729095
"c(298779.968215833, 5043374.22421869)",3536,4,183076.4372034335,4.218884147331872e-7,1.265033427112519e-6,174,561.5935789201236,398.24794559085507,4123667,2.423399594598091e-9,0,36484.49072310735,4.201788292068956
"c(298390.393607469, 5043632.65511151)",3537,4,179214.32952461767,4.298335426622686e-7,2.4759297873148333e-6,170,563.5182246493615,314.137973261583,1059059,2.4506770505356726e-9,0,36198.48540977052,4.32710565120614
"c(298253.339094434, 5043723.78480015)",3538,4,63140.90388659873,4.319977259639705e-7,2.3085965112437176e-6,169,562.2261226100629,672.5971224338224,788897,2.4573624429785545e-9,0,36115.1802388009,4.177265118261011
"c(297812.06240242, 5043006.54969048)",3539,4,924502.7168486222,4.282160092837231e-7,1.0497608602888367e-6,172,570.1372860583747,510.54557309803425,2055759,2.509636212539472e-9,0,35291.18242815036,4.3856559572070974
"c(297917.429359901, 5043181.83628127)",3541,3,193250.70285318568,4.351356361291378e-7,3.2945011394945867e-6,169,570.3565869639629,201.6726572366335,863441,2.4989473530454163e-9,7.960277909059385e-20,35486.5563960333,4.392859011604388
"c(297944.429831756, 5043228.67742216)",3542,5,2083638.443357072,4.4004264893353464e-7,9.230454172556927e-6,168,580.209337291013,349.76263956510803,2334837,2.4963664934504466e-9,0,35534.15066314095,4.387842613757284
"c(298141.117488172, 5043549.31838445)",3547,3,396317.14193498174,4.3728616706430556e-7,1.2402518323212268e-6,168,568.6858369737446,339.76278794885366,738064,2.470355230697412e-9,9.971660529974295e-20,35910.432792029555,4.198956472798776
"c(298673.80625305, 5044230.3557474)",3550,4,6641678.082469577,4.49579036669015e-7,2.420827990321403e-5,166,595.8654861963194,564.1212148729317,1562423,2.4160149955500617e-9,0,36837.7878108159,4.1762250559876914
"c(298751.975902664, 5044178.19087891)",3556,4,6503881.246332166,4.4717059513487336e-7,1.5468483942516145e-5,167,595.5435419048865,267.26870978065665,2305551,2.414737341372129e-9,0,36852.97657214807,4.288319493313382
"c(298417.168313546, 5044401.1900511)",3557,6,7101108.811077638,4.522046786904876e-7,4.561761455106551e-5,165,598.3242936019805,746.3784046464993,3159303,2.4343255059403016e-9,0,36529.48813245721,4.227330598607534
"c(298245.990789977, 5044149.51435088)",3561,3,126557.26053799155,4.3750751966049417e-7,1.1526666527318126e-5,167,566.109250265422,418.9355291809549,2881024,2.452523766835444e-9,0,36224.91198167095,4.160943393459935
"c(298666.46722992, 5043203.62725236)",3569,4,763535.5507820725,4.2563497289343676e-7,7.614302216227808e-7,173,566.3365991582474,421.6581393901573,4366434,2.4361381922914316e-9,0,36279.532926457636,4.239177307643958
"c(298040.035335856, 5043102.71929101)",3577,4,452295.73091202165,4.3446488263800127e-7,2.6842040871256787e-6,170,574.3443057751599,164.56279228121463,955337,2.49218055746521e-9,5.762217373858535e-20,35563.18172602535,4.551780416509852
"c(298276.167376605, 5043459.62869563)",3583,4,853488.0013301374,4.350353074655539e-7,1.4725281808428787e-6,169,570.4593687891405,347.03453852122715,918892,2.4637149541981226e-9,0,35991.15238384615,4.343164135551314
"c(297517.292430211, 5043196.4572921)",3586,3,618094.0732882629,4.3098673983097564e-7,1.2211529890785357e-6,170,564.9055479847129,267.699007304193,2670391,2.5281876707355475e-9,8.137638232373525e-20,34940.52913972554,4.317048588496042
"c(297467.419439985, 5043228.47228816)",3587,3,1149706.0579816324,4.3381011957542135e-7,2.4045596863555204e-6,169,567.3346127489724,229.8735120819032,2833654,2.529752091979986e-9,0,34881.26458565624,4.300493441696319
"c(297618.840420391, 5043432.50824738)",3589,5,1707705.5008185778,4.4573370442150006e-7,2.8597297333855403e-5,166,585.5691498810037,398.4204009088507,5907292,2.5185353413863024e-9,0,35151.74795286761,4.368436500748996
"c(297872.973388962, 5043818.25717135)",3591,3,1861961.6924392341,4.426128142606308e-7,2.271059270627746e-6,166,571.7635554292053,506.5403711075668,1315529,2.4847139903407876e-9,0,35613.873665364335,4.137187018266631
"c(298070.599662089, 5043149.4912818)",3597,4,3280985.6740364884,4.379850410589077e-7,4.929322751877027e-6,169,580.1516592378787,280.0655783659501,2218293,2.488945359741522e-9,0,35619.06068367497,4.514856964158712
"c(297929.563959356, 5042930.11649993)",3599,4,1039299.79278883,4.266577466753762e-7,8.453765003792914e-7,173,570.345161812238,306.6012173224004,1852373,2.503450129104253e-9,0,35358.23719662225,4.522284906187416
"c(297698.772410602, 5043556.74722296)",3602,4,3581016.82878005,4.5086414877074144e-7,2.650675483054153e-5,164,588.083147106585,498.97076155177626,1576334,2.5086099788148462e-9,0,35299.57285787725,4.254895457649787
"c(296734.748557484, 5042918.87536686)",3625,4,3248617.6365018035,4.476852879869921e-7,1.7679810098455478e-5,164,593.8884092808827,607.5829232952426,3084542,2.5864040461914083e-9,0,33999.859530949725,4.200288903673715
"c(296556.407579411, 5042643.668421)",3629,4,933177.678756796,4.519016246315307e-7,2.7808688938371574e-6,160,586.7028827693879,536.2392800327516,2172717,2.5952053898982515e-9,0,33719.40127637753,4.158176790259366
"c(297748.009342059, 5041765.17253498)",3659,6,9281939.075881906,4.4147829891347773e-7,7.394555242902274e-8,164,587.0635731484628,657.8382275516751,17589043,2.5167254766067413e-9,0,34572.26823842152,4.175840909072918
"c(297406.522431803, 5042666.17638864)",3674,4,525192.3307850171,4.342271754998606e-7,2.0650388060841088e-6,168,576.8128280146884,428.5502796317321,642243,2.5283617365221535e-9,0,34749.87346882953,4.227982929902813
"c(297175.889459164, 5042280.67546385)",3682,4,224979.7081675219,4.444916593362584e-7,9.097876446326253e-7,162,575.1918822809047,470.4358467382334,1527854,2.537351554528956e-9,0,34439.18210690558,4.170353751824452
"c(297873.313326694, 5041959.67949673)",3716,3,5422328.747925209,4.3707401673643823e-7,1.8926866341946167e-7,167,580.0528723991325,467.7516670746292,12046182,2.5145490596153227e-9,0,34803.64371105254,4.186108805678601
"c(297550.320403592, 5042573.02340014)",3723,4,888079.245419557,4.317638286398446e-7,1.5818543016435896e-6,169,576.061045036035,437.62955519635466,1240887,2.5309757093715247e-9,0,34790.14602867547,4.302517822162962
"c(297466.292413868, 5042441.84242592)",3728,4,1320741.1054972638,4.3734258400367017e-7,1.525473845727611e-6,167,581.4785102117528,412.2884361123586,2816931,2.536962936878903e-9,0,34633.6301074537,4.264888973444218
"c(298052.214940046, 5042245.91016562)",3736,4,958377.6000493667,4.2470798140968223e-7,2.51680461930239e-7,172,571.3130076729279,628.0529983287921,7769443,2.5016698702248266e-9,0,35141.399644650744,4.27669133957088
"c(297967.97460532, 5042113.52859162)",3740,4,1754951.4438825727,4.3008588385014606e-7,2.853875331111903e-7,170,575.5964052649194,652.094556489769,9412587,2.507424115861021e-9,0,34984.47538132188,4.221086313263447
"c(297819.708333249, 5041875.93451319)",3742,5,5569564.197849382,4.3924669192335144e-7,1.3681782965333315e-7,166,584.9249545156596,621.563444974998,13498903,2.5186805289940614e-9,0,34704.21170190322,4.2019230316985965
"c(297580.028380125, 5042026.55749483)",3743,4,552796.4929658393,4.376132050659855e-7,2.882650434553771e-7,166,579.2780998814537,507.1235534538219,1823224,2.529499234954851e-9,0,34518.77378296252,4.199629971458482
"c(297658.814877288, 5042502.2375589)",3750,4,1371224.2150827686,4.295034510602293e-7,1.0361867474390195e-6,170,576.5289019106004,276.0477868907857,1077586,2.5253230779417713e-9,0,34851.88740790131,4.418814988902391
"c(297574.91344746, 5042368.59951011)",3751,4,2100311.054751292,4.349872418241973e-7,1.100472017419737e-6,168,581.1444275575466,337.5464365202584,2641332,2.5314161036417718e-9,1.0813546025360737e-19,34694.08074605288,4.3566295067161835
"c(297820.247200598, 5042397.19534689)",3753,4,1287844.6276584766,4.271312031730723e-7,3.864996539294275e-7,171,575.3220595433523,593.3225692292249,749684,2.5123227400740063e-9,0,34960.57008821717,4.283279220071931
"c(297734.101011197, 5042264.587873)",3756,4,2147544.9828282334,4.3259630458932766e-7,4.798521908426499e-7,169,579.9770447376396,642.9253134315356,2380563,2.518280556529649e-9,0,34802.39897871117,4.226879197335777
"c(296990.476352278, 5042751.94773753)",3757,4,2028063.988614243,4.4448237360699223e-07,1.069660744261626e-5,165,589.9639278638056,675.4071499621936,2045629,2.5551572026372665e-9,0,34305.24921903737,4.131519696231529
"c(296815.263528758, 5042479.76844104)",3759,4,376377.7242286553,4.485085297352185e-7,2.3337063882949484e-6,161,582.0023950935317,542.6851345991292,1712083,2.564731419758398e-9,0,34025.26029459248,4.10866816433693
"c(297481.677403192, 5042202.92746724)",3780,4,4757764.444388847,4.3725653009833465e-7,5.762107353276998e-7,167,581.0518816185689,375.9242237567978,2947571,2.538631549254463e-9,0,34504.67286629925,4.323497961480569
"c(297429.941409462, 5042120.40248342)",3781,4,121111.03626241407,4.3749488677851076e-7,4.0387922416739264e-7,166,577.1643366488862,373.5245479214817,4225229,2.5427700292156787e-9,0,34407.154999256636,4.3364411627046735
"c(298596.75970828, 5041896.05983365)",3825,4,1143662.8315735064,4.2394653525454596e-7,5.710454103371959e-8,172,567.7396693409812,441.09939267120285,5323929,2.4604646896134986e-9,0,35713.3248614836,4.227334517146255
"c(298511.732208674, 5041763.20850976)",3830,4,2027356.0723109085,4.2953536729784023e-7,6.016168931676609e-8,170,574.7645206919532,473.53767833792506,5860396,2.4662454601972113e-9,0,35555.522557743556,4.176064173028788
"c(299166.0356217, 5040786.10050898)",3832,3,97349.19124409975,4.1739955071112363e-7,5.4112121499454223e-11,176,560.9131154206973,371.6573518761043,29061558,2.4058885804167573e-9,0,36431.19036730086,4.262816373086065
"c(298960.580902162, 5040923.00339189)",3833,4,207326.5429143498,4.190879472820889e-7,8.079872199466813e-11,175,563.7250929281723,612.5405757758681,163138,2.4053607442712795e-9,0,36184.301049816895,4.14061017683486
"c(298794.921629817, 5041034.31275294)",3834,4,385516.39295500296,4.201497077438633e-7,1.2255936358121974e-10,174,564.5401931982409,540.741058265212,317844,2.421393571961211e-9,0,35984.71769097064,4.156611909152253
"c(299198.805243564, 5040863.28829437)",3853,3,62177.4004932856,4.179377197568773e-7,9.880001092993107e-11,176,562.258151323016,396.92077159735237,28949139,2.409184187283638e-9,0,36399.21257358217,4.250514439062098
"c(298998.438402995, 5040995.90665285)",3855,3,46290.24192315235,4.200115335167104e-7,1.735830235059012e-10,174,562.877687178971,281.57138101707807,93900,2.409034499099369e-9,0,36158.92505871195,4.248235631846807
"c(298840.149149171, 5041101.48541466)",3856,4,290661.72521577956,4.2246464182180273e-7,2.35925695296871e-10,173,568.5925086686507,538.3908906771932,204389,2.4240453522743185e-9,0,35968.655224000126,4.162922812143647
"c(299267.190052754, 5041046.18261003)",3857,4,4114080.844815653,4.2442371747641053e-07,3.7301731790673196e-10,175,583.1904372521491,577.5228402913101,30180276,2.4135288409046525e-9,0,36392.581103012235,4.271020766192623
"c(299094.839086153, 5041144.79859854)",3858,4,3930676.8020848813,4.247173612140461e-7,5.427131453199156e-10,174,579.3784166020414,561.7138493432632,236562,2.412066275355681e-9,0,36193.30640264364,4.1766063312812465
"c(298938.050116997, 5041248.29758566)",3859,4,3717731.9823893066,4.2545062666750054e-7,5.59057538332145e-10,173,579.1403252793276,500.88820696552625,369444,2.427283221334026e-9,0,36005.43695020113,4.186579236875663
"c(298234.311889381, 5042129.97930482)",3872,4,833265.1387866286,4.2237167609329854e-7,1.573766462864388e-7,173,567.5457746121796,391.01175688150556,3134818,2.4856224345778986e-9,0,35351.3711565269,4.24964923708854
"c(298146.387280344, 5041998.96748071)",3874,4,1377130.0035192017,4.27648136245275e-7,1.7729166772796995e-7,171,571.4799087824775,592.3624551501684,3018076,2.4911913151875923e-9,0,35193.47666911063,4.16723415913629
"c(299220.847069664, 5041309.26956551)",3876,4,452118.3264127036,4.205414302698152e-7,1.3866020189810116e-9,175,570.4251738204212,549.8772678059973,2585018,2.4076366093799625e-9,0,36392.06470388367,4.211949259071644
"c(299043.016567518, 5041064.7189643)",3878,4,234322.08178230614,4.223559776675053e-7,3.45379339775443e-10,174,571.7688581836956,592.5996445533341,1145088,2.415405126004999e-9,0,36100.20993876327,4.18466577211428
"c(299230.671055535, 5040938.91963005)",3881,4,248965.22963584523,4.219614031904502e-7,2.3747911131899207e-10,175,574.1931963744385,529.6996308433296,30987480,2.415237099752018e-9,0,36326.182271186546,4.281120411920804
"c(299048.327103452, 5041418.66155213)",3892,4,543553.9271133507,4.2188040534269344e-7,1.5261704527620246e-9,174,571.5440120174137,560.1342291078379,415511,2.4219468257315814e-9,0,36193.58083973321,4.216418892555709
"c(298885.573123526, 5041169.73260118)",3894,4,328422.5998704857,4.2350467909144693e-7,3.842446508026482e-10,173,572.9747258038689,476.9955817269995,1416826,2.4309365087291547e-9,0,35910.957841925854,4.199989230252457
"c(298418.965233204, 5042012.15946927)",3896,4,239542.47414404014,4.218738200716595e-7,8.115880941552183e-8,173,564.2214316419958,528.3417101710588,2681272,2.4758193752052537e-9,0,35570.411523534094,4.212927559412063
"c(298330.569244208, 5041879.95649538)",3898,4,1127104.595644846,4.2743481832737915e-7,1.0741619042384358e-7,171,570.7861605212063,596.112355687814,231919,2.4812426535765532e-9,0,35412.460098010815,4.1542984983810625
"c(299192.346806446, 5042108.90437641)",3907,3,198697.4028094993,4.1287935871578003e-7,1.4076298342733609e-8,182,559.7688339327575,286.1250656437982,7612697,2.4140777717092366e-9,0,36597.6712494005,4.279198818276969
